 time[s]              longitude[deg]       latitude[deg]        azimuth[deg]
 7.8999945006154E+03  8.9999980902526E+01  1.2852253418824E+02  4.5000584059622E+01
 7.8999960006154E+03  8.9999980902526E+01 -1.4147863393328E+02  4.5000584059622E+01
 7.8999975006154E+03  8.9999980902526E+01 -5.1479802054803E+01  4.5000584059622E+01
 7.8999990006154E+03  8.9999980902526E+01  3.8519029823678E+01  4.5000584059622E+01
 7.9000005006154E+03  8.9999980902526E+01  1.2851786170216E+02  4.5000584059622E+01
 7.9000020006154E+03  8.9999980902526E+01 -1.4148330641936E+02  4.5000584059622E+01
 7.9000035006154E+03  8.9999980902526E+01 -5.1484474540880E+01  4.5000584059622E+01
 7.9000050006154E+03  8.9999980902526E+01  3.8514357337601E+01  4.5000584059622E+01
 7.9000065006154E+03  8.9999980902526E+01  1.2851318921608E+02  4.5000584059622E+01
 7.9000080006154E+03  8.9999980902526E+01 -1.4148797890544E+02  4.5000584059622E+01
 7.9000095006154E+03  8.9999980902526E+01 -5.1489147026957E+01  4.5000584059622E+01
 7.9999905006357E+03  8.9999980902526E+01  5.0651581037975E+01  4.5000584059609E+01
 7.9999920006357E+03  8.9999980902526E+01  1.4065041299340E+02  4.5000584059609E+01
 7.9999935006357E+03  8.9999980902526E+01 -1.2935075505117E+02  4.5000584059609E+01
 7.9999950006357E+03  8.9999980902526E+01 -3.9351923095738E+01  4.5000584059609E+01
 7.9999965006357E+03  8.9999980902526E+01  5.0646908859691E+01  4.5000584059609E+01
 7.9999980006357E+03  8.9999980902526E+01  1.4064574081512E+02  4.5000584059609E+01
 7.9999995006357E+03  8.9999980902526E+01 -1.2935542722945E+02  4.5000584059609E+01
 8.0000010006357E+03  8.9999980902526E+01 -3.9356595274022E+01  4.5000584059609E+01
 8.0000025006357E+03  8.9999980902526E+01  5.0642236681407E+01  4.5000584059609E+01
 8.0000040006357E+03  8.9999980902526E+01  1.4064106863684E+02  4.5000584059609E+01
 8.0000055006357E+03  8.9999980902526E+01 -1.2936009940774E+02  4.5000584059609E+01
 8.0000070006357E+03  8.9999980902526E+01 -3.9361267452307E+01  4.5000584059609E+01
 8.0000085006357E+03  8.9999980902526E+01  5.0637564503122E+01  4.5000584059609E+01
 8.0999910006561E+03  8.9999980902526E+01 -1.1722300620689E+02  4.5000584059622E+01
 8.0999925006561E+03  8.9999980902526E+01 -2.7224174327931E+01  4.5000584059622E+01
 8.0999940006561E+03  8.9999980902526E+01  6.2774657551028E+01  4.5000584059622E+01
 8.0999955006561E+03  8.9999980902526E+01  1.5277348942999E+02  4.5000584059622E+01
 8.0999970006561E+03  8.9999980902526E+01 -1.1722767869105E+02  4.5000584059622E+01
 8.0999985006561E+03  8.9999980902526E+01 -2.7228846812095E+01  4.5000584059622E+01
 8.1000000006561E+03  8.9999980902526E+01  6.2769985066864E+01  4.5000584059622E+01
 8.1000015006561E+03  8.9999980902526E+01  1.5276881694582E+02  4.5000584059622E+01
 8.1000030006561E+03  8.9999980902526E+01 -1.1723235117522E+02  4.5000584059622E+01
 8.1000045006561E+03  8.9999980902526E+01 -2.7233519296259E+01  4.5000584059622E+01
 8.1000060006561E+03  8.9999980902526E+01  6.2765312582700E+01  4.5000584059622E+01
 8.1000075006561E+03  8.9999980902526E+01  1.5276414446166E+02  4.5000584059622E+01
 8.1000090006561E+03  8.9999980902526E+01 -1.1723702365938E+02  4.5000584059622E+01
 8.1999900006765E+03  8.9999980902526E+01 -1.5096954652877E+01  4.5000584059612E+01
 8.1999915006765E+03  8.9999980902526E+01  7.4901877225857E+01  4.5000584059612E+01
 8.1999930006765E+03  8.9999980902526E+01  1.6490070910459E+02  4.5000584059612E+01
 8.1999945006765E+03  8.9999980902526E+01 -1.0510045901667E+02  4.5000584059612E+01
 8.1999960006765E+03  8.9999980902526E+01 -1.5101627137938E+01  4.5000584059612E+01
 8.1999975006765E+03  8.9999980902526E+01  7.4897204740797E+01  4.5000584059612E+01
 8.1999990006765E+03  8.9999980902526E+01  1.6489603661953E+02  4.5000584059612E+01
 8.2000005006765E+03  8.9999980902526E+01 -1.0510513150173E+02  4.5000584059612E+01
 8.2000020006765E+03  8.9999980902526E+01 -1.5106299622999E+01  4.5000584059612E+01
 8.2000035006765E+03  8.9999980902526E+01  7.4892532255736E+01  4.5000584059612E+01
 8.2000050006765E+03  8.9999980902526E+01  1.6489136413447E+02  4.5000584059612E+01
 8.2000065006765E+03  8.9999980902526E+01 -1.0510980398679E+02  4.5000584059612E+01
 8.2000080006765E+03  8.9999980902526E+01 -1.5110972108060E+01  4.5000584059612E+01
 8.2000095006765E+03  8.9999980902526E+01  7.4887859770675E+01  4.5000584059612E+01
 8.2999905006969E+03  8.9999980902526E+01  1.7702790999349E+02  4.5000584059617E+01
 8.2999920006969E+03  8.9999980902526E+01 -9.2973258127361E+01  4.5000584059617E+01
 8.2999935006969E+03  8.9999980902526E+01 -2.9744262482121E+00  4.5000584059617E+01
 8.2999950006969E+03  8.9999980902526E+01  8.7024405630937E+01  4.5000584059617E+01
 8.2999965006969E+03  8.9999980902526E+01  1.7702323751009E+02  4.5000584059617E+01
 8.2999980006969E+03  8.9999980902526E+01 -9.2977930610764E+01  4.5000584059617E+01
 8.2999995006969E+03  8.9999980902526E+01 -2.9790987316150E+00  4.5000584059617E+01
 8.3000010006969E+03  8.9999980902526E+01  8.7019733147534E+01  4.5000584059617E+01
 8.3000025006969E+03  8.9999980902526E+01  1.7701856502668E+02  4.5000584059617E+01
 8.3000040006969E+03  8.9999980902526E+01 -9.2982603094167E+01  4.5000584059617E+01
 8.3000055006969E+03  8.9999980902526E+01 -2.9837712150177E+00  4.5000584059617E+01
 8.3000070006969E+03  8.9999980902526E+01  8.7015060664132E+01  4.5000584059617E+01
 8.3000085006969E+03  8.9999980902526E+01  1.7701389254328E+02  4.5000584059617E+01
 8.3999910007172E+03  8.9999980902526E+01  9.1527839251496E+00  4.5000584059616E+01
 8.3999925007172E+03  8.9999980902526E+01  9.9151615803853E+01  4.5000584059616E+01
 8.3999940007172E+03  8.9999980902526E+01 -1.7084955231744E+02  4.5000584059616E+01
 8.3999955007172E+03  8.9999980902526E+01 -8.0850720438740E+01  4.5000584059616E+01
 8.3999970007172E+03  8.9999980902526E+01  9.1481114399641E+00  4.5000584059616E+01
 8.3999985007172E+03  8.9999980902526E+01  9.9146943318668E+01  4.5000584059616E+01
 8.4000000007172E+03  8.9999980902526E+01 -1.7085422480263E+02  4.5000584059616E+01
 8.4000015007172E+03  8.9999980902526E+01 -8.0855392923925E+01  4.5000584059616E+01
 8.4000030007172E+03  8.9999980902526E+01  9.1434389547786E+00  4.5000584059616E+01
 8.4000045007172E+03  8.9999980902526E+01  9.9142270833482E+01  4.5000584059616E+01
 8.4000060007172E+03  8.9999980902526E+01 -1.7085889728781E+02  4.5000584059616E+01
 8.4000075007172E+03  8.9999980902526E+01 -8.0860065409110E+01  4.5000584059616E+01
 8.4000090007172E+03  8.9999980902526E+01  9.1387664695932E+00  4.5000584059616E+01
 8.4999900007376E+03  8.9999980902526E+01  1.1127882537296E+02  4.5000584059614E+01
 8.4999915007376E+03  8.9999980902526E+01 -1.5872234274798E+02  4.5000584059614E+01
 8.4999930007376E+03  8.9999980902526E+01 -6.8723510868915E+01  4.5000584059614E+01
 8.4999945007376E+03  8.9999980902526E+01  2.1275321010150E+01  4.5000584059614E+01
 8.4999960007376E+03  8.9999980902526E+01  1.1127415288921E+02  4.5000584059614E+01
 8.4999975007376E+03  8.9999980902526E+01 -1.5872701523172E+02  4.5000584059614E+01
 8.4999990007376E+03  8.9999980902526E+01 -6.8728183352657E+01  4.5000584059614E+01
 8.5000005007376E+03  8.9999980902526E+01  2.1270648526408E+01  4.5000584059614E+01
 8.5000020007376E+03  8.9999980902526E+01  1.1126948040547E+02  4.5000584059614E+01
 8.5000035007376E+03  8.9999980902526E+01 -1.5873168771546E+02  4.5000584059614E+01
 8.5000050007376E+03  8.9999980902526E+01 -6.8732855836398E+01  4.5000584059614E+01
 8.5000065007376E+03  8.9999980902526E+01  2.1265976042666E+01  4.5000584059614E+01
 8.5000080007376E+03  8.9999980902526E+01  1.1126480792173E+02  4.5000584059614E+01
 8.5000095007376E+03  8.9999980902526E+01 -1.5873636019920E+02  4.5000584059614E+01
 8.5999905007580E+03  8.9999980902526E+01 -5.6596306753393E+01  4.5000584059618E+01
 8.5999920007580E+03  8.9999980902526E+01  3.3402525125454E+01  4.5000584059618E+01
 8.5999935007580E+03  8.9999980902526E+01  1.2340135700430E+02  4.5000584059618E+01
 8.5999950007580E+03  8.9999980902526E+01 -1.4659981111685E+02  4.5000584059618E+01
 8.5999965007580E+03  8.9999980902526E+01 -5.6600979238005E+01  4.5000584059618E+01
 8.5999980007580E+03  8.9999980902526E+01  3.3397852640842E+01  4.5000584059618E+01
 8.5999995007580E+03  8.9999980902526E+01  1.2339668451969E+02  4.5000584059618E+01
 8.6000010007580E+03  8.9999980902526E+01 -1.4660448360146E+02  4.5000584059618E+01
 8.6000025007580E+03  8.9999980902526E+01 -5.6605651722616E+01  4.5000584059618E+01
 8.6000040007580E+03  8.9999980902526E+01  3.3393180156231E+01  4.5000584059618E+01
 8.6000055007580E+03  8.9999980902526E+01  1.2339201203508E+02  4.5000584059618E+01
 8.6000070007580E+03  8.9999980902526E+01 -1.4660915608607E+02  4.5000584059618E+01
 8.6000085007580E+03  8.9999980902526E+01 -5.6610324207228E+01  4.5000584059618E+01
 8.6999910007783E+03  8.9999980902526E+01  1.3552856940513E+02  4.5000584059614E+01
 8.6999925007783E+03  8.9999980902526E+01 -1.3447259871595E+02  4.5000584059614E+01
 8.6999940007783E+03  8.9999980902526E+01 -4.4473766837039E+01  4.5000584059614E+01
 8.6999955007783E+03  8.9999980902526E+01  4.5525065041876E+01  4.5000584059614E+01
 8.6999970007783E+03  8.9999980902526E+01  1.3552389692079E+02  4.5000584059614E+01
 8.6999985007783E+03  8.9999980902526E+01 -1.3447727120029E+02  4.5000584059614E+01
 8.7000000007783E+03  8.9999980902526E+01 -4.4478439321379E+01  4.5000584059614E+01
 8.7000015007783E+03  8.9999980902526E+01  4.5520392557536E+01  4.5000584059614E+01
 8.7000030007783E+03  8.9999980902526E+01  1.3551922443645E+02  4.5000584059614E+01
 8.7000045007783E+03  8.9999980902526E+01 -1.3448194368463E+02  4.5000584059614E+01
 8.7000060007783E+03  8.9999980902526E+01 -4.4483111805718E+01  4.5000584059614E+01
 8.7000075007783E+03  8.9999980902526E+01  4.5515720073197E+01  4.5000584059614E+01
 8.7000090007783E+03  8.9999980902526E+01  1.3551455195211E+02  4.5000584059614E+01
 8.7999900007987E+03  8.9999980902526E+01 -1.2234539455977E+02  4.5000584059617E+01
 8.7999915007987E+03  8.9999980902526E+01 -3.2346562680809E+01  4.5000584059617E+01
 8.7999930007987E+03  8.9999980902526E+01  5.7652269198156E+01  4.5000584059617E+01
 8.7999945007987E+03  8.9999980902526E+01  1.4765110107712E+02  4.5000584059617E+01
 8.7999960007987E+03  8.9999980902526E+01 -1.2235006704391E+02  4.5000584059617E+01
 8.7999975007987E+03  8.9999980902526E+01 -3.2351235164949E+01  4.5000584059617E+01
 8.7999990007987E+03  8.9999980902526E+01  5.7647596714016E+01  4.5000584059617E+01
 8.8000005007987E+03  8.9999980902526E+01  1.4764642859298E+02  4.5000584059617E+01
 8.8000020007987E+03  8.9999980902526E+01 -1.2235473952805E+02  4.5000584059617E+01
 8.8000035007987E+03  8.9999980902526E+01 -3.2355907649088E+01  4.5000584059617E+01
 8.8000050007987E+03  8.9999980902526E+01  5.7642924229877E+01  4.5000584059617E+01
 8.8000065007987E+03  8.9999980902526E+01  1.4764175610884E+02  4.5000584059617E+01
 8.8000080007987E+03  8.9999980902526E+01 -1.2235941201219E+02  4.5000584059617E+01
 8.8000095007987E+03  8.9999980902526E+01 -3.2360580133228E+01  4.5000584059617E+01
 8.8999905008191E+03  8.9999980902526E+01  6.9779479611417E+01  4.5000584059615E+01
 8.8999920008191E+03  8.9999980902526E+01  1.5977831149026E+02  4.5000584059615E+01
 8.8999935008191E+03  8.9999980902526E+01 -1.1022285663089E+02  4.5000584059615E+01
 8.8999950008191E+03  8.9999980902526E+01 -2.0224024752043E+01  4.5000584059615E+01
 8.8999965008191E+03  8.9999980902526E+01  6.9774807126803E+01  4.5000584059615E+01
 8.8999980008191E+03  8.9999980902526E+01  1.5977363900565E+02  4.5000584059615E+01
 8.8999995008191E+03  8.9999980902526E+01 -1.1022752911550E+02  4.5000584059615E+01
 8.9000010008191E+03  8.9999980902526E+01 -2.0228697236657E+01  4.5000584059615E+01
 8.9000025008191E+03  8.9999980902526E+01  6.9770134642190E+01  4.5000584059615E+01
 8.9000040008191E+03  8.9999980902526E+01  1.5976896652104E+02  4.5000584059615E+01
 8.9000055008191E+03  8.9999980902526E+01 -1.1023220160012E+02  4.5000584059615E+01
 8.9000070008191E+03  8.9999980902526E+01 -2.0233369721270E+01  4.5000584059615E+01
 8.9000085008191E+03  8.9999980902526E+01  6.9765462157576E+01  4.5000584059615E+01
 8.9999910008395E+03  8.9999980902526E+01 -9.8095649634237E+01  4.5000584059616E+01
 8.9999925008395E+03  8.9999980902526E+01 -8.0968177552531E+00  4.5000584059616E+01
 8.9999940008395E+03  8.9999980902526E+01  8.1902014123731E+01  4.5000584059616E+01
 8.9999955008395E+03  8.9999980902526E+01  1.7190084600271E+02  4.5000584059616E+01
 8.9999970008395E+03  8.9999980902526E+01 -9.8100322118302E+01  4.5000584059616E+01
 8.9999985008395E+03  8.9999980902526E+01 -8.1014902393185E+00  4.5000584059616E+01
